,Unnamed: 0,country,state,district,year,dyid,Serial No.,District,calcium,SDP,Gini,year_2000,year_2001,year_2002,year_2003,year_2004,year_2005,year_2006,year_2007,year_2008,year_2009,year_2010,year_2011,year_2012,year_2013,year_2014,year_2015,year_2016,year_2017,year_2018
747,747,India,Odisha,Baleshwar,2006,Baleshwar2006,414.0,Baleshwar,,79845.0,0.27,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
748,748,India,Odisha,Baleshwar,2007,Baleshwar2007,414.0,Baleshwar,,86692.0,0.27,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
749,749,India,Odisha,Baleshwar,2008,Baleshwar2008,414.0,Baleshwar,,93207.0,0.27,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
750,750,India,Odisha,Baleshwar,2009,Baleshwar2009,414.0,Baleshwar,43.166668,93957.0,0.27,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
751,751,India,Odisha,Baleshwar,2010,Baleshwar2010,414.0,Baleshwar,,99880.0,0.27,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
752,752,India,Odisha,Baleshwar,2011,Baleshwar2011,414.0,Baleshwar,,103628.0,0.27,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
753,753,India,Odisha,Baleshwar,2012,Baleshwar2012,414.0,Baleshwar,29.866667,109755.0,0.27,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
754,754,India,Odisha,Baleshwar,2013,Baleshwar2013,414.0,Baleshwar,33.700001,118290.0,0.27,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
755,755,India,Odisha,Baleshwar,2014,Baleshwar2014,414.0,Baleshwar,35.272728,119716.0,0.27,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
756,756,India,Odisha,Baleshwar,2015,Baleshwar2015,414.0,Baleshwar,21.928572,128474.0,0.27,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
757,757,India,Odisha,Baleshwar,2016,Baleshwar2016,414.0,Baleshwar,,148850.0,0.27,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
758,758,India,Odisha,Baleshwar,2017,Baleshwar2017,414.0,Baleshwar,46.903572,160442.0,0.27,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
759,759,India,Odisha,Baleshwar,2018,Baleshwar2018,414.0,Baleshwar,39.954544,171679.0,0.27,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
760,760,India,Karnataka,Ballari,2000,Ballari2000,249.0,Bellary,,123476.0,0.21,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
761,761,India,Karnataka,Ballari,2001,Ballari2001,249.0,Bellary,,125714.0,0.21,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
762,762,India,Karnataka,Ballari,2002,Ballari2002,249.0,Bellary,,132457.0,0.21,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
763,763,India,Karnataka,Ballari,2003,Ballari2003,249.0,Bellary,,135037.0,0.21,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
764,764,India,Karnataka,Ballari,2004,Ballari2004,249.0,Bellary,,148729.0,0.21,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
765,765,India,Karnataka,Ballari,2005,Ballari2005,249.0,Bellary,,164031.0,0.21,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
766,766,India,Karnataka,Ballari,2006,Ballari2006,249.0,Bellary,,181086.0,0.21,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
767,767,India,Karnataka,Ballari,2007,Ballari2007,249.0,Bellary,,203810.0,0.21,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
768,768,India,Karnataka,Ballari,2008,Ballari2008,249.0,Bellary,,218309.0,0.21,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
769,769,India,Karnataka,Ballari,2009,Ballari2009,249.0,Bellary,,218363.0,0.21,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
770,770,India,Karnataka,Ballari,2010,Ballari2010,249.0,Bellary,,240817.0,0.21,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
771,771,India,Karnataka,Ballari,2011,Ballari2011,249.0,Bellary,,248040.0,0.21,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
772,772,India,Karnataka,Ballari,2012,Ballari2012,249.0,Bellary,,265132.0,0.21,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
773,773,India,Karnataka,Ballari,2013,Ballari2013,249.0,Bellary,,289086.0,0.21,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
774,774,India,Karnataka,Ballari,2014,Ballari2014,249.0,Bellary,,300035.0,0.21,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
775,775,India,Karnataka,Ballari,2015,Ballari2015,249.0,Bellary,,335197.0,0.21,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
776,776,India,Karnataka,Ballari,2016,Ballari2016,249.0,Bellary,16.0,380537.0,0.21,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
777,777,India,Karnataka,Ballari,2017,Ballari2017,249.0,Bellary,,409253.0,0.21,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
778,778,India,Karnataka,Ballari,2018,Ballari2018,249.0,Bellary,,435701.0,0.21,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
779,779,India,Uttar Pradesh,Ballia,2000,Ballia2000,580.0,Ballia,,198839.0,0.27,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
780,780,India,Uttar Pradesh,Ballia,2001,Ballia2001,580.0,Ballia,24.666666,202456.0,0.27,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
781,781,India,Uttar Pradesh,Ballia,2002,Ballia2002,580.0,Ballia,,209007.0,0.27,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
782,782,India,Uttar Pradesh,Ballia,2003,Ballia2003,580.0,Ballia,,220012.0,0.27,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
783,783,India,Uttar Pradesh,Ballia,2004,Ballia2004,580.0,Ballia,19.0,231029.0,0.27,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
784,784,India,Uttar Pradesh,Ballia,2005,Ballia2005,580.0,Ballia,10.909091,244514.0,0.27,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
785,785,India,Uttar Pradesh,Ballia,2006,Ballia2006,580.0,Ballia,,263935.0,0.27,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
786,786,India,Uttar Pradesh,Ballia,2007,Ballia2007,580.0,Ballia,,280851.0,0.27,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
787,787,India,Uttar Pradesh,Ballia,2008,Ballia2008,580.0,Ballia,,302192.0,0.27,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
788,788,India,Uttar Pradesh,Ballia,2009,Ballia2009,580.0,Ballia,,320989.0,0.27,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
789,789,India,Uttar Pradesh,Ballia,2010,Ballia2010,580.0,Ballia,,346621.0,0.27,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
790,790,India,Uttar Pradesh,Ballia,2011,Ballia2011,580.0,Ballia,,365375.0,0.27,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
791,791,India,Uttar Pradesh,Ballia,2012,Ballia2012,580.0,Ballia,,381471.0,0.27,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
792,792,India,Uttar Pradesh,Ballia,2013,Ballia2013,580.0,Ballia,,400680.0,0.27,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
793,793,India,Uttar Pradesh,Ballia,2014,Ballia2014,580.0,Ballia,,413263.0,0.27,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
794,794,India,Uttar Pradesh,Ballia,2015,Ballia2015,580.0,Ballia,,448582.0,0.27,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
795,795,India,Uttar Pradesh,Ballia,2016,Ballia2016,580.0,Ballia,24.666666,503182.0,0.27,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
796,796,India,Uttar Pradesh,Ballia,2017,Ballia2017,580.0,Ballia,,522441.0,0.27,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
797,797,India,Uttar Pradesh,Ballia,2018,Ballia2018,580.0,Ballia,36.0,537577.0,0.27,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
798,798,India,Uttar Pradesh,Balrampur,2000,Balrampur2000,589.0,Balrampur,47.200001,198839.0,0.2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
799,799,India,Uttar Pradesh,Balrampur,2001,Balrampur2001,589.0,Balrampur,,202456.0,0.2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
800,800,India,Uttar Pradesh,Balrampur,2002,Balrampur2002,589.0,Balrampur,,209007.0,0.2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
801,801,India,Uttar Pradesh,Balrampur,2003,Balrampur2003,589.0,Balrampur,,220012.0,0.2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
802,802,India,Uttar Pradesh,Balrampur,2004,Balrampur2004,589.0,Balrampur,,231029.0,0.2,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
803,803,India,Uttar Pradesh,Balrampur,2005,Balrampur2005,589.0,Balrampur,33.142857,244514.0,0.2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
804,804,India,Uttar Pradesh,Balrampur,2006,Balrampur2006,589.0,Balrampur,,263935.0,0.2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
805,805,India,Uttar Pradesh,Balrampur,2007,Balrampur2007,589.0,Balrampur,,280851.0,0.2,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
806,806,India,Uttar Pradesh,Balrampur,2008,Balrampur2008,589.0,Balrampur,,302192.0,0.2,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
807,807,India,Uttar Pradesh,Balrampur,2009,Balrampur2009,589.0,Balrampur,,320989.0,0.2,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
808,808,India,Uttar Pradesh,Balrampur,2010,Balrampur2010,589.0,Balrampur,,346621.0,0.2,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
809,809,India,Uttar Pradesh,Balrampur,2011,Balrampur2011,589.0,Balrampur,,365375.0,0.2,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
810,810,India,Uttar Pradesh,Balrampur,2012,Balrampur2012,589.0,Balrampur,,381471.0,0.2,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
811,811,India,Uttar Pradesh,Balrampur,2013,Balrampur2013,589.0,Balrampur,,400680.0,0.2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
812,812,India,Uttar Pradesh,Balrampur,2014,Balrampur2014,589.0,Balrampur,,413263.0,0.2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
813,813,India,Uttar Pradesh,Balrampur,2015,Balrampur2015,589.0,Balrampur,,448582.0,0.2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
814,814,India,Uttar Pradesh,Balrampur,2016,Balrampur2016,589.0,Balrampur,60.355556,503182.0,0.2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
815,815,India,Uttar Pradesh,Balrampur,2017,Balrampur2017,589.0,Balrampur,,522441.0,0.2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
816,816,India,Uttar Pradesh,Balrampur,2018,Balrampur2018,589.0,Balrampur,34.0,537577.0,0.2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
817,817,India,Gujarat,Banas Kantha,2000,Banas Kantha2000,144.0,Banaskantha,65.599998,118544.0,0.22,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
818,818,India,Gujarat,Banas Kantha,2001,Banas Kantha2001,144.0,Banaskantha,,128178.0,0.22,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
819,819,India,Gujarat,Banas Kantha,2002,Banas Kantha2002,144.0,Banaskantha,53.411766,139353.0,0.22,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
820,820,India,Gujarat,Banas Kantha,2003,Banas Kantha2003,144.0,Banaskantha,,162563.0,0.22,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
821,821,India,Gujarat,Banas Kantha,2004,Banas Kantha2004,144.0,Banaskantha,,172265.0,0.22,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
822,822,India,Gujarat,Banas Kantha,2005,Banas Kantha2005,144.0,Banaskantha,108.53333,197270.0,0.22,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
823,823,India,Gujarat,Banas Kantha,2006,Banas Kantha2006,144.0,Banaskantha,121.2,213954.0,0.22,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
