,country,state,district,year,dyid,calcium,SDP
367,India,Uttar Pradesh,Amroha,2006,Amroha2006,,212401.0209
368,India,Uttar Pradesh,Amroha,2007,Amroha2007,,226014.1289
369,India,Uttar Pradesh,Amroha,2008,Amroha2008,,243188.2444
370,India,Uttar Pradesh,Amroha,2009,Amroha2009,,258315.0824
371,India,Uttar Pradesh,Amroha,2010,Amroha2010,,278942.3693
372,India,Uttar Pradesh,Amroha,2011,Amroha2011,,294034.6032
373,India,Uttar Pradesh,Amroha,2012,Amroha2012,,306987.7115
374,India,Uttar Pradesh,Amroha,2013,Amroha2013,,322446.2095
375,India,Uttar Pradesh,Amroha,2014,Amroha2014,,332572.1478
376,India,Uttar Pradesh,Amroha,2015,Amroha2015,,360995.6023
377,India,Uttar Pradesh,Amroha,2016,Amroha2016,68.0,404934.0708
378,India,Uttar Pradesh,Amroha,2017,Amroha2017,,420432.6769
379,India,Uttar Pradesh,Amroha,2018,Amroha2018,89.333336,432613.7016
380,India,Gujarat,Anand,2000,Anand2000,45.333332,86431.0
381,India,Gujarat,Anand,2001,Anand2001,,93455.0
382,India,Gujarat,Anand,2002,Anand2002,58.0,101603.0
383,India,Gujarat,Anand,2003,Anand2003,,118525.0
384,India,Gujarat,Anand,2004,Anand2004,49.5,125599.0
385,India,Gujarat,Anand,2005,Anand2005,83.555557,143830.2317
386,India,Gujarat,Anand,2006,Anand2006,74.800003,155994.5931
387,India,Gujarat,Anand,2007,Anand2007,22.285715,174440.1805
388,India,Gujarat,Anand,2008,Anand2008,64.5,181896.7212
389,India,Gujarat,Anand,2009,Anand2009,55.555557,207599.075
390,India,Gujarat,Anand,2010,Anand2010,63.0,230317.9376
391,India,Gujarat,Anand,2011,Anand2011,48.0,245624.7348
392,India,Gujarat,Anand,2012,Anand2012,70.111115,275059.5603
393,India,Gujarat,Anand,2013,Anand2013,64.0,295726.1724
394,India,Gujarat,Anand,2014,Anand2014,59.0,325294.6867
395,India,Gujarat,Anand,2015,Anand2015,86.400002,357170.9651
396,India,Gujarat,Anand,2016,Anand2016,65.599998,389051.3924
397,India,Gujarat,Anand,2017,Anand2017,98.769234,436341.1924
398,India,Gujarat,Anand,2018,Anand2018,63.333332,476857.5252
399,India,Andhra Pradesh,Anantapur,2000,Anantapur2000,60.114285,126035.0
400,India,Andhra Pradesh,Anantapur,2001,Anantapur2001,88.080002,131750.0
401,India,Andhra Pradesh,Anantapur,2002,Anantapur2002,,134749.0
402,India,Andhra Pradesh,Anantapur,2003,Anantapur2003,,147950.0
403,India,Andhra Pradesh,Anantapur,2004,Anantapur2004,65.888885,158714.0
404,India,Andhra Pradesh,Anantapur,2005,Anantapur2005,99.63636,167555.2699
405,India,Andhra Pradesh,Anantapur,2006,Anantapur2006,69.515152,185154.1301
406,India,Andhra Pradesh,Anantapur,2007,Anantapur2007,99.185188,208244.4622
407,India,Andhra Pradesh,Anantapur,2008,Anantapur2008,35.692307,213567.2676
408,India,Andhra Pradesh,Anantapur,2009,Anantapur2009,71.739128,228028.1438
409,India,Andhra Pradesh,Anantapur,2010,Anantapur2010,80.230766,243247.3661
410,India,Andhra Pradesh,Anantapur,2011,Anantapur2011,57.666668,250455.5768
411,India,Andhra Pradesh,Anantapur,2012,Anantapur2012,,251441.9428
412,India,Andhra Pradesh,Anantapur,2013,Anantapur2013,57.5625,265367.4368
413,India,Andhra Pradesh,Anantapur,2014,Anantapur2014,83.433334,292494.305
414,India,Andhra Pradesh,Anantapur,2015,Anantapur2015,121.55556,329277.0859
415,India,Andhra Pradesh,Anantapur,2016,Anantapur2016,135.48387,351795.5172
416,India,Andhra Pradesh,Anantapur,2017,Anantapur2017,124.17391,387935.2091
417,India,Andhra Pradesh,Anantapur,2018,Anantapur2018,112.56757,411681.6238
418,India,Jammu And Kashmir,Anantnag,2000,Anantnag2000,,13917.0
419,India,Jammu And Kashmir,Anantnag,2001,Anantnag2001,,14185.0
420,India,Jammu And Kashmir,Anantnag,2002,Anantnag2002,,14907.0
421,India,Jammu And Kashmir,Anantnag,2003,Anantnag2003,104.0,15673.0
422,India,Jammu And Kashmir,Anantnag,2004,Anantnag2004,,16519.0
423,India,Jammu And Kashmir,Anantnag,2005,Anantnag2005,,17284.24123
424,India,Jammu And Kashmir,Anantnag,2006,Anantnag2006,,18293.45199
425,India,Jammu And Kashmir,Anantnag,2007,Anantnag2007,,19423.22903
426,India,Jammu And Kashmir,Anantnag,2008,Anantnag2008,,20639.53011
427,India,Jammu And Kashmir,Anantnag,2009,Anantnag2009,,21639.52109
428,India,Jammu And Kashmir,Anantnag,2010,Anantnag2010,,22876.38937
429,India,Jammu And Kashmir,Anantnag,2011,Anantnag2011,,24106.16551
430,India,Jammu And Kashmir,Anantnag,2012,Anantnag2012,19.0,24843.16434
431,India,Jammu And Kashmir,Anantnag,2013,Anantnag2013,104.0,26031.51465
432,India,Jammu And Kashmir,Anantnag,2014,Anantnag2014,46.0,24783.37778
433,India,Jammu And Kashmir,Anantnag,2015,Anantnag2015,68.0,29746.40104
434,India,Jammu And Kashmir,Anantnag,2016,Anantnag2016,30.0,30497.05462
435,India,Jammu And Kashmir,Anantnag,2017,Anantnag2017,,32325.71169
436,India,Jammu And Kashmir,Anantnag,2018,Anantnag2018,,34348.49058
437,India,Odisha,Anugul,2000,Anugul2000,,37386.0
438,India,Odisha,Anugul,2001,Anugul2001,,39662.0
439,India,Odisha,Anugul,2002,Anugul2002,,39377.0
440,India,Odisha,Anugul,2003,Anugul2003,,45127.0
441,India,Odisha,Anugul,2004,Anugul2004,,51020.0
442,India,Odisha,Anugul,2005,Anugul2005,,53284.82037
443,India,Odisha,Anugul,2006,Anugul2006,,59918.68858
444,India,Odisha,Anugul,2007,Anugul2007,,65056.93469
445,India,Odisha,Anugul,2008,Anugul2008,,69946.03552
446,India,Odisha,Anugul,2009,Anugul2009,27.533333,70508.8637
447,India,Odisha,Anugul,2010,Anugul2010,,74953.70549
448,India,Odisha,Anugul,2011,Anugul2011,,77766.34554
449,India,Odisha,Anugul,2012,Anugul2012,50.625,82364.33418
450,India,Odisha,Anugul,2013,Anugul2013,37.0,88769.53095
451,India,Odisha,Anugul,2014,Anugul2014,38.421051,89839.15806
452,India,Odisha,Anugul,2015,Anugul2015,32.205128,96411.90055
453,India,Odisha,Anugul,2016,Anugul2016,8.0,111702.7323
454,India,Odisha,Anugul,2017,Anugul2017,41.787235,120401.4015
455,India,Odisha,Anugul,2018,Anugul2018,38.790699,128834.6631
456,India,Madhya Pradesh,Anuppur,2000,Anuppur2000,,66750.0
457,India,Madhya Pradesh,Anuppur,2001,Anuppur2001,44.0,71525.0
458,India,Madhya Pradesh,Anuppur,2002,Anuppur2002,44.615383,67795.0
459,India,Madhya Pradesh,Anuppur,2003,Anuppur2003,,75400.0
460,India,Madhya Pradesh,Anuppur,2004,Anuppur2004,59.555557,77874.0
461,India,Madhya Pradesh,Anuppur,2005,Anuppur2005,50.599998,81797.30941
462,India,Madhya Pradesh,Anuppur,2006,Anuppur2006,63.200001,89254.32538
463,India,Madhya Pradesh,Anuppur,2007,Anuppur2007,49.200001,93472.17568
464,India,Madhya Pradesh,Anuppur,2008,Anuppur2008,,105289.6369
465,India,Madhya Pradesh,Anuppur,2009,Anuppur2009,53.23077,115270.5061
466,India,Madhya Pradesh,Anuppur,2010,Anuppur2010,41.666668,121323.3901
467,India,Madhya Pradesh,Anuppur,2011,Anuppur2011,41.833332,132153.5954
468,India,Madhya Pradesh,Anuppur,2012,Anuppur2012,20.0,143611.5153
469,India,Madhya Pradesh,Anuppur,2013,Anuppur2013,45.066666,150980.3965
470,India,Madhya Pradesh,Anuppur,2014,Anuppur2014,34.0,158772.3624
471,India,Madhya Pradesh,Anuppur,2015,Anuppur2015,41.75,173500.2966
472,India,Madhya Pradesh,Anuppur,2016,Anuppur2016,46.9375,196315.5135
473,India,Madhya Pradesh,Anuppur,2017,Anuppur2017,33.619049,206841.6175
474,India,Madhya Pradesh,Anuppur,2018,Anuppur2018,36.0625,225751.7252
475,India,Bihar,Araria,2000,Araria2000,,53656.0
476,India,Bihar,Araria,2001,Araria2001,,50579.0
477,India,Bihar,Araria,2002,Araria2002,,56975.0
478,India,Bihar,Araria,2003,Araria2003,,53301.0
479,India,Bihar,Araria,2004,Araria2004,41.0,60045.0
480,India,Bihar,Araria,2005,Araria2005,34.0,58549.15922
481,India,Bihar,Araria,2006,Araria2006,,68682.02574
482,India,Bihar,Araria,2007,Araria2007,38.5,72237.6427
483,India,Bihar,Araria,2008,Araria2008,15.0,83250.2142
484,India,Bihar,Araria,2009,Araria2009,,87232.84749
485,India,Bihar,Araria,2010,Araria2010,,100552.5052
486,India,Bihar,Araria,2011,Araria2011,22.0,110836.8385
487,India,Bihar,Araria,2012,Araria2012,47.380001,114928.8818
488,India,Bihar,Araria,2013,Araria2013,10.5,119770.8418
489,India,Bihar,Araria,2014,Araria2014,,124051.0917
490,India,Bihar,Araria,2015,Araria2015,,130580.6071
491,India,Bihar,Araria,2016,Araria2016,24.0,140313.519
492,India,Bihar,Araria,2017,Araria2017,,151635.0323
493,India,Bihar,Araria,2018,Araria2018,,167613.2091
494,India,Tamilnadu,Ariyalur,2000,Ariyalur2000,40.0,126349.0
495,India,Tamilnadu,Ariyalur,2001,Ariyalur2001,71.333336,123901.0
496,India,Tamilnadu,Ariyalur,2002,Ariyalur2002,,124521.0
497,India,Tamilnadu,Ariyalur,2003,Ariyalur2003,,132281.0
498,India,Tamilnadu,Ariyalur,2004,Ariyalur2004,32.0,147994.0
499,India,Tamilnadu,Ariyalur,2005,Ariyalur2005,14.0,169349.5552
500,India,Tamilnadu,Ariyalur,2006,Ariyalur2006,60.0,195867.6468
501,India,Tamilnadu,Ariyalur,2007,Ariyalur2007,48.0,208136.9834
502,India,Tamilnadu,Ariyalur,2008,Ariyalur2008,,219145.3006
503,India,Tamilnadu,Ariyalur,2009,Ariyalur2009,24.0,242085.1541
504,India,Tamilnadu,Ariyalur,2010,Ariyalur2010,38.0,275101.6989
505,India,Tamilnadu,Ariyalur,2011,Ariyalur2011,70.0,295390.3546
506,India,Tamilnadu,Ariyalur,2012,Ariyalur2012,,310659.6184
507,India,Tamilnadu,Ariyalur,2013,Ariyalur2013,,328647.7039
508,India,Tamilnadu,Ariyalur,2014,Ariyalur2014,,346822.3577
509,India,Tamilnadu,Ariyalur,2015,Ariyalur2015,28.0,377707.7511
510,India,Tamilnadu,Ariyalur,2016,Ariyalur2016,50.799999,403830.3946
511,India,Tamilnadu,Ariyalur,2017,Ariyalur2017,50.0,438088.9098
512,India,Tamilnadu,Ariyalur,2018,Ariyalur2018,82.333336,469312.4037
513,India,Bihar,Arwal,2000,Arwal2000,,53656.0
514,India,Bihar,Arwal,2001,Arwal2001,49.0,50579.0
515,India,Bihar,Arwal,2002,Arwal2002,,56975.0
516,India,Bihar,Arwal,2003,Arwal2003,,53301.0
517,India,Bihar,Arwal,2004,Arwal2004,,60045.0
518,India,Bihar,Arwal,2005,Arwal2005,34.0,58549.15922
519,India,Bihar,Arwal,2006,Arwal2006,,68682.02574
520,India,Bihar,Arwal,2007,Arwal2007,22.0,72237.6427
521,India,Bihar,Arwal,2008,Arwal2008,14.666667,83250.2142
522,India,Bihar,Arwal,2009,Arwal2009,,87232.84749
523,India,Bihar,Arwal,2010,Arwal2010,22.0,100552.5052
524,India,Bihar,Arwal,2011,Arwal2011,49.25,110836.8385
525,India,Bihar,Arwal,2012,Arwal2012,26.452801,114928.8818
526,India,Bihar,Arwal,2013,Arwal2013,32.049999,119770.8418
527,India,Bihar,Arwal,2014,Arwal2014,,124051.0917
528,India,Bihar,Arwal,2015,Arwal2015,,130580.6071
529,India,Bihar,Arwal,2016,Arwal2016,43.0,140313.519
530,India,Bihar,Arwal,2017,Arwal2017,,151635.0323
531,India,Bihar,Arwal,2018,Arwal2018,,167613.2091
532,India,Madhya Pradesh,Ashoknagar,2000,Ashoknagar2000,87.666664,66750.0
533,India,Madhya Pradesh,Ashoknagar,2001,Ashoknagar2001,90.222221,71525.0
534,India,Madhya Pradesh,Ashoknagar,2002,Ashoknagar2002,69.400002,67795.0
535,India,Madhya Pradesh,Ashoknagar,2003,Ashoknagar2003,,75400.0
536,India,Madhya Pradesh,Ashoknagar,2004,Ashoknagar2004,110.0,77874.0
537,India,Madhya Pradesh,Ashoknagar,2005,Ashoknagar2005,89.818184,81797.30941
538,India,Madhya Pradesh,Ashoknagar,2006,Ashoknagar2006,130.0,89254.32538
539,India,Madhya Pradesh,Ashoknagar,2007,Ashoknagar2007,56.42857,93472.17568
540,India,Madhya Pradesh,Ashoknagar,2008,Ashoknagar2008,131.2,105289.6369
541,India,Madhya Pradesh,Ashoknagar,2009,Ashoknagar2009,81.090912,115270.5061
542,India,Madhya Pradesh,Ashoknagar,2010,Ashoknagar2010,57.272728,121323.3901
543,India,Madhya Pradesh,Ashoknagar,2011,Ashoknagar2011,88.727272,132153.5954
544,India,Madhya Pradesh,Ashoknagar,2012,Ashoknagar2012,110.6,143611.5153
545,India,Madhya Pradesh,Ashoknagar,2013,Ashoknagar2013,49.333332,150980.3965
546,India,Madhya Pradesh,Ashoknagar,2014,Ashoknagar2014,69.666664,158772.3624
547,India,Madhya Pradesh,Ashoknagar,2015,Ashoknagar2015,,173500.2966
548,India,Madhya Pradesh,Ashoknagar,2016,Ashoknagar2016,51.384617,196315.5135
549,India,Madhya Pradesh,Ashoknagar,2017,Ashoknagar2017,77.809525,206841.6175
550,India,Madhya Pradesh,Ashoknagar,2018,Ashoknagar2018,93.307693,225751.7252
551,India,Uttar Pradesh,Auraiya,2000,Auraiya2000,30.666666,160015.0
552,India,Uttar Pradesh,Auraiya,2001,Auraiya2001,37.599998,162926.0
553,India,Uttar Pradesh,Auraiya,2002,Auraiya2002,,168198.0
554,India,Uttar Pradesh,Auraiya,2003,Auraiya2003,,177054.0
555,India,Uttar Pradesh,Auraiya,2004,Auraiya2004,22.799999,185920.0
556,India,Uttar Pradesh,Auraiya,2005,Auraiya2005,24.0,196772.0204
557,India,Uttar Pradesh,Auraiya,2006,Auraiya2006,,212401.0209
558,India,Uttar Pradesh,Auraiya,2007,Auraiya2007,,226014.1289
559,India,Uttar Pradesh,Auraiya,2008,Auraiya2008,,243188.2444
560,India,Uttar Pradesh,Auraiya,2009,Auraiya2009,,258315.0824
561,India,Uttar Pradesh,Auraiya,2010,Auraiya2010,,278942.3693
562,India,Uttar Pradesh,Auraiya,2011,Auraiya2011,,294034.6032
563,India,Uttar Pradesh,Auraiya,2012,Auraiya2012,,306987.7115
564,India,Uttar Pradesh,Auraiya,2013,Auraiya2013,,322446.2095
565,India,Uttar Pradesh,Auraiya,2014,Auraiya2014,,332572.1478
566,India,Uttar Pradesh,Auraiya,2015,Auraiya2015,,360995.6023
567,India,Uttar Pradesh,Auraiya,2016,Auraiya2016,24.0,404934.0708
568,India,Uttar Pradesh,Auraiya,2017,Auraiya2017,,420432.6769
569,India,Uttar Pradesh,Auraiya,2018,Auraiya2018,47.294399,432613.7016
570,India,Bihar,Aurangabad,2000,Aurangabad2000,34.0,53656.0
571,India,Maharashtra,Aurangabad,2001,Aurangabad2001,44.909092,217963.0
572,India,Maharashtra,Aurangabad,2002,Aurangabad2002,40.888889,232994.0
573,India,Maharashtra,Aurangabad,2003,Aurangabad2003,,250989.0
574,India,Maharashtra,Aurangabad,2004,Aurangabad2004,54.272728,272860.0
575,India,Bihar,Aurangabad,2005,Aurangabad2005,28.09091,58549.15922
576,India,Maharashtra,Aurangabad,2006,Aurangabad2006,60.666668,355420.8288
577,India,Maharashtra,Aurangabad,2007,Aurangabad2007,94.07692,396788.2581
578,India,Maharashtra,Aurangabad,2008,Aurangabad2008,32.909092,403020.878
579,India,Bihar,Aurangabad,2009,Aurangabad2009,80.92308,87232.84749
580,India,Bihar,Aurangabad,2010,Aurangabad2010,33.5,100552.5052
581,India,Bihar,Aurangabad,2011,Aurangabad2011,33.5,110836.8385
582,India,Maharashtra,Aurangabad,2012,Aurangabad2012,50.031765,541918.7142
583,India,Maharashtra,Aurangabad,2013,Aurangabad2013,71.647057,577375.1845
584,India,Maharashtra,Aurangabad,2014,Aurangabad2014,105.7619,612808.8795
585,India,Maharashtra,Aurangabad,2015,Aurangabad2015,96.333336,661626.2078
586,India,Bihar,Aurangabad,2016,Aurangabad2016,66.782608,140313.519
587,India,Maharashtra,Aurangabad,2017,Aurangabad2017,80.434517,756622.5823
588,India,Maharashtra,Aurangabad,2018,Aurangabad2018,85.143791,787375.0576
589,India,Uttar Pradesh,Ayodhya,2000,Ayodhya2000,41.200001,160015.0
590,India,Uttar Pradesh,Ayodhya,2001,Ayodhya2001,39.200001,162926.0
591,India,Uttar Pradesh,Ayodhya,2002,Ayodhya2002,,168198.0
592,India,Uttar Pradesh,Ayodhya,2003,Ayodhya2003,,177054.0
593,India,Uttar Pradesh,Ayodhya,2004,Ayodhya2004,30.0,185920.0
594,India,Uttar Pradesh,Ayodhya,2005,Ayodhya2005,,196772.0204
595,India,Uttar Pradesh,Ayodhya,2006,Ayodhya2006,,212401.0209
596,India,Uttar Pradesh,Ayodhya,2007,Ayodhya2007,,226014.1289
597,India,Uttar Pradesh,Ayodhya,2008,Ayodhya2008,,243188.2444
598,India,Uttar Pradesh,Ayodhya,2009,Ayodhya2009,,258315.0824
599,India,Uttar Pradesh,Ayodhya,2010,Ayodhya2010,,278942.3693
600,India,Uttar Pradesh,Ayodhya,2011,Ayodhya2011,,294034.6032
601,India,Uttar Pradesh,Ayodhya,2012,Ayodhya2012,,306987.7115
602,India,Uttar Pradesh,Ayodhya,2013,Ayodhya2013,,322446.2095
603,India,Uttar Pradesh,Ayodhya,2014,Ayodhya2014,,332572.1478
604,India,Uttar Pradesh,Ayodhya,2015,Ayodhya2015,,360995.6023
605,India,Uttar Pradesh,Ayodhya,2016,Ayodhya2016,70.0,404934.0708
606,India,Uttar Pradesh,Ayodhya,2017,Ayodhya2017,,420432.6769
607,India,Uttar Pradesh,Ayodhya,2018,Ayodhya2018,39.414799,432613.7016
608,India,Uttar Pradesh,Azamgarh,2000,Azamgarh2000,40.0,160015.0
609,India,Uttar Pradesh,Azamgarh,2001,Azamgarh2001,25.6,162926.0
610,India,Uttar Pradesh,Azamgarh,2002,Azamgarh2002,,168198.0
611,India,Uttar Pradesh,Azamgarh,2003,Azamgarh2003,,177054.0
612,India,Uttar Pradesh,Azamgarh,2004,Azamgarh2004,23.333334,185920.0
613,India,Uttar Pradesh,Azamgarh,2005,Azamgarh2005,9.875,196772.0204
614,India,Uttar Pradesh,Azamgarh,2006,Azamgarh2006,,212401.0209
615,India,Uttar Pradesh,Azamgarh,2007,Azamgarh2007,,226014.1289
616,India,Uttar Pradesh,Azamgarh,2008,Azamgarh2008,,243188.2444
617,India,Uttar Pradesh,Azamgarh,2009,Azamgarh2009,,258315.0824
618,India,Uttar Pradesh,Azamgarh,2010,Azamgarh2010,,278942.3693
619,India,Uttar Pradesh,Azamgarh,2011,Azamgarh2011,,294034.6032
620,India,Uttar Pradesh,Azamgarh,2012,Azamgarh2012,,306987.7115
621,India,Uttar Pradesh,Azamgarh,2013,Azamgarh2013,,322446.2095
622,India,Uttar Pradesh,Azamgarh,2014,Azamgarh2014,,332572.1478
623,India,Uttar Pradesh,Azamgarh,2015,Azamgarh2015,,360995.6023
624,India,Uttar Pradesh,Azamgarh,2016,Azamgarh2016,27.111111,404934.0708
625,India,Uttar Pradesh,Azamgarh,2017,Azamgarh2017,,420432.6769
626,India,Uttar Pradesh,Azamgarh,2018,Azamgarh2018,40.008999,432613.7016
627,India,Karnataka,Bagalkote,2000,Bagalkote2000,,91136.0
628,India,Karnataka,Bagalkote,2001,Bagalkote2001,,92788.0
629,India,Karnataka,Bagalkote,2002,Bagalkote2002,,97765.0
630,India,Karnataka,Bagalkote,2003,Bagalkote2003,,99669.0
631,India,Karnataka,Bagalkote,2004,Bagalkote2004,,109775.0
632,India,Karnataka,Bagalkote,2005,Bagalkote2005,,121069.2127
633,India,Karnataka,Bagalkote,2006,Bagalkote2006,,133657.2931
634,India,Karnataka,Bagalkote,2007,Bagalkote2007,,150429.591
635,India,Karnataka,Bagalkote,2008,Bagalkote2008,,161131.12
636,India,Karnataka,Bagalkote,2009,Bagalkote2009,,161170.9767
637,India,Karnataka,Bagalkote,2010,Bagalkote2010,,177743.991
638,India,Karnataka,Bagalkote,2011,Bagalkote2011,,183075.1962
639,India,Karnataka,Bagalkote,2012,Bagalkote2012,,195690.3334
640,India,Karnataka,Bagalkote,2013,Bagalkote2013,65.53846,213370.9889
641,India,Karnataka,Bagalkote,2014,Bagalkote2014,,221452.0662
642,India,Karnataka,Bagalkote,2015,Bagalkote2015,,247404.4776
643,India,Karnataka,Bagalkote,2016,Bagalkote2016,82.117645,280869.5594
644,India,Karnataka,Bagalkote,2017,Bagalkote2017,,302064.573
645,India,Karnataka,Bagalkote,2018,Bagalkote2018,24.666666,321585.3759
646,India,Uttar Pradesh,Baghpat,2000,Baghpat2000,,160015.0
647,India,Uttar Pradesh,Baghpat,2001,Baghpat2001,29.799999,162926.0
648,India,Uttar Pradesh,Baghpat,2002,Baghpat2002,,168198.0
649,India,Uttar Pradesh,Baghpat,2003,Baghpat2003,,177054.0
650,India,Uttar Pradesh,Baghpat,2004,Baghpat2004,18.0,185920.0
651,India,Uttar Pradesh,Baghpat,2005,Baghpat2005,25.333334,196772.0204
652,India,Uttar Pradesh,Baghpat,2006,Baghpat2006,,212401.0209
653,India,Uttar Pradesh,Baghpat,2007,Baghpat2007,,226014.1289
654,India,Uttar Pradesh,Baghpat,2008,Baghpat2008,,243188.2444
655,India,Uttar Pradesh,Baghpat,2009,Baghpat2009,,258315.0824
656,India,Uttar Pradesh,Baghpat,2010,Baghpat2010,,278942.3693
657,India,Uttar Pradesh,Baghpat,2011,Baghpat2011,,294034.6032
658,India,Uttar Pradesh,Baghpat,2012,Baghpat2012,,306987.7115
659,India,Uttar Pradesh,Baghpat,2013,Baghpat2013,,322446.2095
660,India,Uttar Pradesh,Baghpat,2014,Baghpat2014,,332572.1478
661,India,Uttar Pradesh,Baghpat,2015,Baghpat2015,,360995.6023
662,India,Uttar Pradesh,Baghpat,2016,Baghpat2016,38.666668,404934.0708
663,India,Uttar Pradesh,Baghpat,2017,Baghpat2017,,420432.6769
664,India,Uttar Pradesh,Baghpat,2018,Baghpat2018,53.333332,432613.7016
665,India,Uttar Pradesh,Bahraich,2000,Bahraich2000,29.818182,160015.0
666,India,Uttar Pradesh,Bahraich,2001,Bahraich2001,,162926.0
667,India,Uttar Pradesh,Bahraich,2002,Bahraich2002,,168198.0
668,India,Uttar Pradesh,Bahraich,2003,Bahraich2003,,177054.0
669,India,Uttar Pradesh,Bahraich,2004,Bahraich2004,,185920.0
670,India,Uttar Pradesh,Bahraich,2005,Bahraich2005,,196772.0204
671,India,Uttar Pradesh,Bahraich,2006,Bahraich2006,,212401.0209
672,India,Uttar Pradesh,Bahraich,2007,Bahraich2007,,226014.1289
673,India,Uttar Pradesh,Bahraich,2008,Bahraich2008,,243188.2444
674,India,Uttar Pradesh,Bahraich,2009,Bahraich2009,,258315.0824
675,India,Uttar Pradesh,Bahraich,2010,Bahraich2010,,278942.3693
676,India,Uttar Pradesh,Bahraich,2011,Bahraich2011,,294034.6032
677,India,Uttar Pradesh,Bahraich,2012,Bahraich2012,,306987.7115
678,India,Uttar Pradesh,Bahraich,2013,Bahraich2013,,322446.2095
679,India,Uttar Pradesh,Bahraich,2014,Bahraich2014,,332572.1478
680,India,Uttar Pradesh,Bahraich,2015,Bahraich2015,,360995.6023
681,India,Uttar Pradesh,Bahraich,2016,Bahraich2016,61.333332,404934.0708
682,India,Uttar Pradesh,Bahraich,2017,Bahraich2017,,420432.6769
683,India,Uttar Pradesh,Bahraich,2018,Bahraich2018,43.0,432613.7016
684,India,Assam,Baksa,2000,Baksa2000,,32821.0
685,India,Assam,Baksa,2001,Baksa2001,,33668.0
686,India,Assam,Baksa,2002,Baksa2002,,35708.0
687,India,Assam,Baksa,2003,Baksa2003,,37905.0
688,India,Assam,Baksa,2004,Baksa2004,,39207.0
689,India,Assam,Baksa,2005,Baksa2005,41.599998,40387.83862
690,India,Assam,Baksa,2006,Baksa2006,32.0,42211.8645
691,India,Assam,Baksa,2007,Baksa2007,42.0,44015.94659
692,India,Assam,Baksa,2008,Baksa2008,,46637.72411
693,India,Assam,Baksa,2009,Baksa2009,,50934.78006
